City,District,Year,Month,141_area,142_area,143_area,Reported_Wheat/Barley,141_sample_count,142_sample_count,143_sample_count,Total Sample,141_rate,142_rate,143_rate
Kahramanmaras,Pazarcik,2024,3,2394.46,667.4,14192.92,,5,3,105,113,0.044247788,0.026548673,0.92920354
Kahramanmaras,Turkoglu,2024,3,1132.71,473.41,9484.16,,5,3,105,113,0.044247788,0.026548673,0.92920354
Adana,Aladag,2024,3,4141.3,0,2207.31,,20,0,206,226,0.088495575,0,0.911504425
Adana,Ceyhan,2024,3,13329.3,0,22619.59,,20,0,206,226,0.088495575,0,0.911504425
Adana,Cukurova,2024,3,3818.04,0,2886.18,,20,0,206,226,0.088495575,0,0.911504425
Adana,Feke,2024,3,6401.37,0,2121,,20,0,206,226,0.088495575,0,0.911504425
Adana,Imamoglu,2024,3,4553.9,0,8425.38,,20,0,206,226,0.088495575,0,0.911504425
Adana,Karai̇sali,2024,3,7148.31,0,9237.84,,20,0,206,226,0.088495575,0,0.911504425
Adana,Karatas,2024,3,10400.59,0,5680.24,,20,0,206,226,0.088495575,0,0.911504425
Adana,Kozan,2024,3,13903.14,0,11497.81,,20,0,206,226,0.088495575,0,0.911504425
Adana,Pozanti,2024,3,5306.89,0,2502.11,,20,0,206,226,0.088495575,0,0.911504425
Adana,Sai̇mbeyli̇,2024,3,8494.45,0,1999.6,,20,0,206,226,0.088495575,0,0.911504425
Adana,Saricam,2024,3,13358.87,0,14669.06,,20,0,206,226,0.088495575,0,0.911504425
Adana,Seyhan,2024,3,5408.25,0,2981,,20,0,206,226,0.088495575,0,0.911504425
Adana,Tufanbeyli̇,2024,3,19885.78,0,1975.56,,20,0,206,226,0.088495575,0,0.911504425
Adana,Yumurtalik,2024,3,4792.11,0,4980.26,,20,0,206,226,0.088495575,0,0.911504425
Adana,Yuregi̇r,2024,3,7748.98,0,6757.51,,20,0,206,226,0.088495575,0,0.911504425
Kirikkale,Bahsi̇li̇,2024,1,19365.24,792.99,15.78,,451,138,18,607,0.742998353,0.227347611,0.029654036
Kirikkale,Baliseyh,2024,1,51986.04,2244.57,136.98,,451,138,18,607,0.742998353,0.227347611,0.029654036
Kirikkale,Celebi̇,2024,1,15930.56,1465.2,34.95,,451,138,18,607,0.742998353,0.227347611,0.029654036
Kirikkale,Deli̇ce,2024,1,80141.13,3575.55,61.61,,451,138,18,607,0.742998353,0.227347611,0.029654036
Kirikkale,Karakeci̇li̇,2024,1,9993.95,633.08,49.53,,451,138,18,607,0.742998353,0.227347611,0.029654036
Kirikkale,Keski̇n,2024,1,91516.35,4979.14,119.6,,451,138,18,607,0.742998353,0.227347611,0.029654036
Kirikkale,Merkez,2024,1,31063.44,2417.25,78.49,,451,138,18,607,0.742998353,0.227347611,0.029654036
Kirikkale,Sulakyurt,2024,1,55846.99,2086.42,19.95,,451,138,18,607,0.742998353,0.227347611,0.029654036
Kirikkale,Yahsi̇han,2024,1,22072.52,1029.69,18.98,,451,138,18,607,0.742998353,0.227347611,0.029654036
Kirsehi̇r,Akcakent,2024,1,27756.52,2643.43,90.59,,451,138,18,607,0.742998353,0.227347611,0.029654036
Kirsehi̇r,Akpinar,2024,1,45084.79,2437.08,80.65,,451,138,18,607,0.742998353,0.227347611,0.029654036
Kirsehi̇r,Boztepe,2024,1,50105.66,2022.91,168.99,,451,138,18,607,0.742998353,0.227347611,0.029654036
Kirsehi̇r,Ci̇cekdagi,2024,1,60827.65,3527.61,182.96,,451,138,18,607,0.742998353,0.227347611,0.029654036
Kirsehi̇r,Kaman,2024,1,91530.63,10669.35,755.51,,451,138,18,607,0.742998353,0.227347611,0.029654036
Kirsehi̇r,Merkez,2024,1,108639.45,7209.4,1063.34,,451,138,18,607,0.742998353,0.227347611,0.029654036
Kirsehi̇r,Mucur,2024,1,61393.58,2615.5,269.83,,451,138,18,607,0.742998353,0.227347611,0.029654036
Kirikkale,Bahsi̇li̇,2024,2,12850.37,4286.38,128.06,,245,248,136,629,0.389507154,0.39427663,0.216216216
Kirikkale,Baliseyh,2024,2,39170.12,10291.08,619.07,,245,248,136,629,0.389507154,0.39427663,0.216216216
Kirikkale,Celebi̇,2024,2,10060.84,6418.48,797.13,,245,248,136,629,0.389507154,0.39427663,0.216216216
Kirikkale,Deli̇ce,2024,2,55291.01,19758.56,6195.58,,245,248,136,629,0.389507154,0.39427663,0.216216216
Kirikkale,Karakeci̇li̇,2024,2,7500.69,2098.08,300.33,,245,248,136,629,0.389507154,0.39427663,0.216216216
Kirikkale,Keski̇n,2024,2,63371.33,24854.65,2726.94,,245,248,136,629,0.389507154,0.39427663,0.216216216
Kirikkale,Merkez,2024,2,20703.91,9359.29,598.2,,245,248,136,629,0.389507154,0.39427663,0.216216216
Kirikkale,Sulakyurt,2024,2,48973.41,7594.46,3237.95,,245,248,136,629,0.389507154,0.39427663,0.216216216
Kirikkale,Yahsi̇han,2024,2,15477.71,4857.79,336.75,,245,248,136,629,0.389507154,0.39427663,0.216216216
Kirsehi̇r,Akcakent,2024,2,18241.39,9932.32,658.92,,245,248,136,629,0.389507154,0.39427663,0.216216216
Kirsehi̇r,Akpinar,2024,2,34460.45,11217.7,1603.64,,245,248,136,629,0.389507154,0.39427663,0.216216216
Kirsehi̇r,Boztepe,2024,2,49569.37,10202.76,446.44,,245,248,136,629,0.389507154,0.39427663,0.216216216
Kirsehi̇r,Ci̇cekdagi,2024,2,41266.01,21160.61,2305.03,,245,248,136,629,0.389507154,0.39427663,0.216216216
Kirsehi̇r,Kaman,2024,2,62921.62,35828.49,2616.48,,245,248,136,629,0.389507154,0.39427663,0.216216216
Kirsehi̇r,Merkez,2024,2,80225.24,33994.27,4790,,245,248,136,629,0.389507154,0.39427663,0.216216216
Kirsehi̇r,Mucur,2024,2,51060.87,13264.93,1276.53,,245,248,136,629,0.389507154,0.39427663,0.216216216
Kirikkale,Bahsi̇li̇,2024,3,10804.2,6082.63,1059.91,,100,262,267,629,0.158982512,0.416534181,0.424483307
Kirikkale,Baliseyh,2024,3,25917.88,19232.54,2549.68,,100,262,267,629,0.158982512,0.416534181,0.424483307
Kirikkale,Celebi̇,2024,3,9495.95,6333.83,1784.69,,100,262,267,629,0.158982512,0.416534181,0.424483307
Kirikkale,Deli̇ce,2024,3,36462.55,26839.75,16569.68,,100,262,267,629,0.158982512,0.416534181,0.424483307
Kirikkale,Karakeci̇li̇,2024,3,4880.94,4152.94,937.89,,100,262,267,629,0.158982512,0.416534181,0.424483307
Kirikkale,Keski̇n,2024,3,47816.14,33275.15,8686.47,,100,262,267,629,0.158982512,0.416534181,0.424483307
Kirikkale,Merkez,2024,3,16058.38,10662,2922.04,,100,262,267,629,0.158982512,0.416534181,0.424483307
Kirikkale,Sulakyurt,2024,3,35428.29,13250.37,7167.74,,100,262,267,629,0.158982512,0.416534181,0.424483307
Kirikkale,Yahsi̇han,2024,3,10853.64,7669.08,1428.93,,100,262,267,629,0.158982512,0.416534181,0.424483307
Kirsehi̇r,Akcakent,2024,3,13859.11,12823.13,2719.69,,100,262,267,629,0.158982512,0.416534181,0.424483307
Kirsehi̇r,Akpinar,2024,3,28895.72,16336.61,4356.36,,100,262,267,629,0.158982512,0.416534181,0.424483307
Kirsehi̇r,Boztepe,2024,3,30036.39,21869.35,1819.79,,100,262,267,629,0.158982512,0.416534181,0.424483307
Kirsehi̇r,Ci̇cekdagi,2024,3,30739.74,23468.76,8785.03,,100,262,267,629,0.158982512,0.416534181,0.424483307
Kirsehi̇r,Kaman,2024,3,48100.31,46446.97,8601.19,,100,262,267,629,0.158982512,0.416534181,0.424483307
Kirsehi̇r,Merkez,2024,3,62320.46,41093.12,10676.91,,100,262,267,629,0.158982512,0.416534181,0.424483307
Kirsehi̇r,Mucur,2024,3,33224.57,23070.53,4096.65,,100,262,267,629,0.158982512,0.416534181,0.424483307
Kayseri̇,Akkisla,2024,1,7976.64,3768.4,173.98,,238,154,63,455,0.523076923,0.338461538,0.138461538
Kayseri̇,Bunyan,2024,1,48676.87,16919.15,1501.7,,238,154,63,455,0.523076923,0.338461538,0.138461538
Kayseri̇,Develi̇,2024,1,38264.15,22245.98,2048.24,,238,154,63,455,0.523076923,0.338461538,0.138461538
Kayseri̇,Felahi̇ye,2024,1,13914.88,3158.74,248.18,,238,154,63,455,0.523076923,0.338461538,0.138461538
Kayseri̇,Hacilar,2024,1,1771.93,802.37,8.08,,238,154,63,455,0.523076923,0.338461538,0.138461538
Kayseri̇,Incesu,2024,1,22571.66,5576.87,363.17,,238,154,63,455,0.523076923,0.338461538,0.138461538
Kayseri̇,Meli̇kgazi̇,2024,1,12746.31,5852.23,438.75,,238,154,63,455,0.523076923,0.338461538,0.138461538
Kayseri̇,Merkez,2024,1,54549.04,7589.24,639.14,,238,154,63,455,0.523076923,0.338461538,0.138461538
Kayseri̇,Ozvatan,2024,1,6810.08,2174.79,129.49,,238,154,63,455,0.523076923,0.338461538,0.138461538
Kayseri̇,Pinarbasi,2024,1,50675.08,34264.3,2063.6,,238,154,63,455,0.523076923,0.338461538,0.138461538
Kayseri̇,Sarioglan,2024,1,27723.67,4122.65,227.96,,238,154,63,455,0.523076923,0.338461538,0.138461538
Kayseri̇,Sariz,2024,1,3710.21,3883.99,186.14,,238,154,63,455,0.523076923,0.338461538,0.138461538
Kayseri̇,Talas,2024,1,12268.62,6889.4,427.43,,238,154,63,455,0.523076923,0.338461538,0.138461538
Kayseri̇,Tomarza,2024,1,38224.52,15665.1,1456.39,,238,154,63,455,0.523076923,0.338461538,0.138461538
Kayseri̇,Yahyali,2024,1,9091.94,5380.25,238.01,,238,154,63,455,0.523076923,0.338461538,0.138461538
Kayseri̇,Yesi̇lhi̇sar,2024,1,21330.03,4878.14,1139.73,,238,154,63,455,0.523076923,0.338461538,0.138461538
Nevsehi̇r,Acigol,2024,1,9071.47,548.22,35.29,,238,154,63,455,0.523076923,0.338461538,0.138461538
Nevsehi̇r,Avanos,2024,1,27025.82,1558.05,148.14,,238,154,63,455,0.523076923,0.338461538,0.138461538
Nevsehi̇r,Deri̇nkuyu,2024,1,11569.77,2265.63,319.64,,238,154,63,455,0.523076923,0.338461538,0.138461538
Nevsehi̇r,Gulsehi̇r,2024,1,14004.64,3127.45,209.86,,238,154,63,455,0.523076923,0.338461538,0.138461538
Nevsehi̇r,Hacibektas,2024,1,27577.74,826.92,42,,238,154,63,455,0.523076923,0.338461538,0.138461538
Nevsehi̇r,Kozakli,2024,1,20313.06,1959.4,59.55,,238,154,63,455,0.523076923,0.338461538,0.138461538
Nevsehi̇r,Merkez,2024,1,9308.79,1634.5,146.05,,238,154,63,455,0.523076923,0.338461538,0.138461538
Nevsehi̇r,Urgup,2024,1,11799.31,2354.9,57.7,,238,154,63,455,0.523076923,0.338461538,0.138461538
Ni̇gde,Altunhi̇sar,2024,1,2935.96,719.88,17.09,,238,154,63,455,0.523076923,0.338461538,0.138461538
Ni̇gde,Bor,2024,1,6439.44,5127.09,350.38,,238,154,63,455,0.523076923,0.338461538,0.138461538
Ni̇gde,Camardi,2024,1,4865.09,3209.6,107.03,,238,154,63,455,0.523076923,0.338461538,0.138461538
Ni̇gde,Ci̇ftli̇k,2024,1,3494.59,1620.3,10.45,,238,154,63,455,0.523076923,0.338461538,0.138461538
Ni̇gde,Merkez,2024,1,30840.4,10978.18,1023.3,,238,154,63,455,0.523076923,0.338461538,0.138461538
Ni̇gde,Ulukisla,2024,1,4908.18,1887.71,44.18,,238,154,63,455,0.523076923,0.338461538,0.138461538
Kayseri̇,Akkisla,2024,2,7976.64,3768.4,173.98,,160,265,179,604,0.264900662,0.438741722,0.296357616
Kayseri̇,Bunyan,2024,2,48676.87,16919.15,1501.7,,160,265,179,604,0.264900662,0.438741722,0.296357616
Kayseri̇,Develi̇,2024,2,22563.79,22756.99,3432.87,,160,265,179,604,0.264900662,0.438741722,0.296357616
Kayseri̇,Felahi̇ye,2024,2,9666.86,6095.46,428.39,,160,265,179,604,0.264900662,0.438741722,0.296357616
Kayseri̇,Hacilar,2024,2,100.74,471.33,11.77,,160,265,179,604,0.264900662,0.438741722,0.296357616
Kayseri̇,Incesu,2024,2,4165.92,8063.2,942.11,,160,265,179,604,0.264900662,0.438741722,0.296357616
Kayseri̇,Meli̇kgazi̇,2024,2,10840.05,5585.34,472.37,,160,265,179,604,0.264900662,0.438741722,0.296357616
Kayseri̇,Merkez,2024,2,35684.33,18951.57,1229.64,,160,265,179,604,0.264900662,0.438741722,0.296357616
Kayseri̇,Ozvatan,2024,2,6810.08,2174.79,129.49,,160,265,179,604,0.264900662,0.438741722,0.296357616
Kayseri̇,Pinarbasi,2024,2,50675.08,34264.3,2063.6,,160,265,179,604,0.264900662,0.438741722,0.296357616
Kayseri̇,Sarioglan,2024,2,27723.67,4122.65,227.96,,160,265,179,604,0.264900662,0.438741722,0.296357616
Kayseri̇,Sariz,2024,2,3710.21,3883.99,186.14,,160,265,179,604,0.264900662,0.438741722,0.296357616
Kayseri̇,Talas,2024,2,12100.54,6825.61,436.18,,160,265,179,604,0.264900662,0.438741722,0.296357616
Kayseri̇,Tomarza,2024,2,38224.52,15665.1,1456.39,,160,265,179,604,0.264900662,0.438741722,0.296357616
Kayseri̇,Yahyali,2024,2,2124.25,6321.69,918.67,,160,265,179,604,0.264900662,0.438741722,0.296357616
Kayseri̇,Yesi̇lhi̇sar,2024,2,5428.59,7506.56,1881.1,,160,265,179,604,0.264900662,0.438741722,0.296357616
Nevsehi̇r,Acigol,2024,2,8449.7,3347.2,151.25,,160,265,179,604,0.264900662,0.438741722,0.296357616
Nevsehi̇r,Avanos,2024,2,32176.65,12531.89,1033.89,,160,265,179,604,0.264900662,0.438741722,0.296357616
Nevsehi̇r,Deri̇nkuyu,2024,2,7435.9,3693.27,782.4,,160,265,179,604,0.264900662,0.438741722,0.296357616
Nevsehi̇r,Gulsehi̇r,2024,2,12870.27,16527.15,2566.11,,160,265,179,604,0.264900662,0.438741722,0.296357616
Nevsehi̇r,Hacibektas,2024,2,35188.62,11784.48,315.38,,160,265,179,604,0.264900662,0.438741722,0.296357616
Nevsehi̇r,Kozakli,2024,2,25899.61,13822.26,1071.21,,160,265,179,604,0.264900662,0.438741722,0.296357616
Nevsehi̇r,Merkez,2024,2,4722.01,3983.11,485.55,,160,265,179,604,0.264900662,0.438741722,0.296357616
Nevsehi̇r,Urgup,2024,2,2664.91,4679.84,209.41,,160,265,179,604,0.264900662,0.438741722,0.296357616
Ni̇gde,Altunhi̇sar,2024,2,434.55,835.51,60.87,,160,265,179,604,0.264900662,0.438741722,0.296357616
Ni̇gde,Bor,2024,2,4458.89,5524.11,1813.77,,160,265,179,604,0.264900662,0.438741722,0.296357616
Ni̇gde,Camardi,2024,2,425.86,2705.71,91.53,,160,265,179,604,0.264900662,0.438741722,0.296357616
Ni̇gde,Ci̇ftli̇k,2024,2,654.65,1189.9,93.15,,160,265,179,604,0.264900662,0.438741722,0.296357616
Ni̇gde,Merkez,2024,2,9293.68,10985.98,2645.67,,160,265,179,604,0.264900662,0.438741722,0.296357616
Ni̇gde,Ulukisla,2024,2,3669.23,2371.11,174.76,,160,265,179,604,0.264900662,0.438741722,0.296357616
Kayseri̇,Akkisla,2024,3,52.77,4743.34,1583.84,,26,119,214,359,0.072423398,0.331476323,0.596100279
Kayseri̇,Bunyan,2024,3,128.47,24554.78,8572.01,,26,119,214,359,0.072423398,0.331476323,0.596100279
Kayseri̇,Develi̇,2024,3,48.33,10553.79,13471.61,,26,119,214,359,0.072423398,0.331476323,0.596100279
Kayseri̇,Felahi̇ye,2024,3,9.17,7501.34,2364.92,,26,119,214,359,0.072423398,0.331476323,0.596100279
Kayseri̇,Hacilar,2024,3,2.27,227.99,80.99,,26,119,214,359,0.072423398,0.331476323,0.596100279
Kayseri̇,Incesu,2024,3,283.27,4673.61,3430.66,,26,119,214,359,0.072423398,0.331476323,0.596100279
Kayseri̇,Meli̇kgazi̇,2024,3,22.33,5242.84,3446.79,,26,119,214,359,0.072423398,0.331476323,0.596100279
Kayseri̇,Merkez,2024,3,295.5,21045.57,8612.9,,26,119,214,359,0.072423398,0.331476323,0.596100279
Kayseri̇,Ozvatan,2024,3,11.24,5146.68,948.32,,26,119,214,359,0.072423398,0.331476323,0.596100279
Kayseri̇,Pinarbasi,2024,3,458.64,29831.17,10168.6,,26,119,214,359,0.072423398,0.331476323,0.596100279
Kayseri̇,Sarioglan,2024,3,134.05,18452.87,2974.92,,26,119,214,359,0.072423398,0.331476323,0.596100279
Kayseri̇,Sariz,2024,3,67.76,3094.13,374.25,,26,119,214,359,0.072423398,0.331476323,0.596100279
Kayseri̇,Talas,2024,3,19.42,5938.72,3172.71,,26,119,214,359,0.072423398,0.331476323,0.596100279
Kayseri̇,Tomarza,2024,3,59.43,21144.31,13519.97,,26,119,214,359,0.072423398,0.331476323,0.596100279
Kayseri̇,Yahyali,2024,3,8.48,2820.2,3171.56,,26,119,214,359,0.072423398,0.331476323,0.596100279
Kayseri̇,Yesi̇lhi̇sar,2024,3,51.52,3676.93,4682.1,,26,119,214,359,0.072423398,0.331476323,0.596100279
Nevsehi̇r,Acigol,2024,3,730.41,6832.31,2451.2,,26,119,214,359,0.072423398,0.331476323,0.596100279
Nevsehi̇r,Avanos,2024,3,7230.34,12480.56,2565.98,,26,119,214,359,0.072423398,0.331476323,0.596100279
Nevsehi̇r,Deri̇nkuyu,2024,3,402.04,4711.95,2699.35,,26,119,214,359,0.072423398,0.331476323,0.596100279
Nevsehi̇r,Gulsehi̇r,2024,3,2220.17,12849.72,6023.59,,26,119,214,359,0.072423398,0.331476323,0.596100279
Nevsehi̇r,Hacibektas,2024,3,12852.04,15538.97,1318.77,,26,119,214,359,0.072423398,0.331476323,0.596100279
Nevsehi̇r,Kozakli,2024,3,8299.04,14109.92,3352.67,,26,119,214,359,0.072423398,0.331476323,0.596100279
Nevsehi̇r,Merkez,2024,3,304.2,3849.84,1936.88,,26,119,214,359,0.072423398,0.331476323,0.596100279
Nevsehi̇r,Urgup,2024,3,34.67,3770.1,1071.28,,26,119,214,359,0.072423398,0.331476323,0.596100279
Ni̇gde,Altunhi̇sar,2024,3,128.17,1066.61,860.87,,26,119,214,359,0.072423398,0.331476323,0.596100279
Ni̇gde,Bor,2024,3,1780.64,4495.49,5213.38,,26,119,214,359,0.072423398,0.331476323,0.596100279
Ni̇gde,Camardi,2024,3,9.18,1026.72,416.45,,26,119,214,359,0.072423398,0.331476323,0.596100279
Ni̇gde,Ci̇ftli̇k,2024,3,19.9,889.06,970.48,,26,119,214,359,0.072423398,0.331476323,0.596100279
Ni̇gde,Merkez,2024,3,465.93,8935.38,10045.47,,26,119,214,359,0.072423398,0.331476323,0.596100279
Ni̇gde,Ulukisla,2024,3,1033.97,1374.82,246.54,,26,119,214,359,0.072423398,0.331476323,0.596100279
Di̇yarbakir,Bi̇smi̇l,2024,3,0,0,54129.67,,19,41,352,412,0.046116505,0.099514563,0.854368932
Di̇yarbakir,Cermi̇k,2024,3,0,0,4384.64,,19,41,352,412,0.046116505,0.099514563,0.854368932
Di̇yarbakir,Cinar,2024,3,0,0,27148.73,,19,41,352,412,0.046116505,0.099514563,0.854368932
Di̇yarbakir,Cungus,2024,3,0,0,121.26,,19,41,352,412,0.046116505,0.099514563,0.854368932
Di̇yarbakir,Di̇cle,2024,3,0,0,1241.89,,19,41,352,412,0.046116505,0.099514563,0.854368932
Di̇yarbakir,Egi̇l,2024,3,0,0,1872.86,,19,41,352,412,0.046116505,0.099514563,0.854368932
Di̇yarbakir,Ergani̇,2024,3,0,0,13595.39,,19,41,352,412,0.046116505,0.099514563,0.854368932
Di̇yarbakir,Hani̇,2024,3,0,0,1444.22,,19,41,352,412,0.046116505,0.099514563,0.854368932
Di̇yarbakir,Hazro,2024,3,0,0,6605.25,,19,41,352,412,0.046116505,0.099514563,0.854368932
Di̇yarbakir,Kayapinar,2024,3,0,0,6168.76,,19,41,352,412,0.046116505,0.099514563,0.854368932
Di̇yarbakir,Kocakoy,2024,3,0,0,6684.05,,19,41,352,412,0.046116505,0.099514563,0.854368932
Di̇yarbakir,Kulp,2024,3,0,0,2956.85,,19,41,352,412,0.046116505,0.099514563,0.854368932
Di̇yarbakir,Li̇ce,2024,3,0,0,399.62,,19,41,352,412,0.046116505,0.099514563,0.854368932
Di̇yarbakir,Merkez,2024,3,0,0,8084.29,,19,41,352,412,0.046116505,0.099514563,0.854368932
Di̇yarbakir,Si̇lvan,2024,3,0,0,37872.46,,19,41,352,412,0.046116505,0.099514563,0.854368932
Di̇yarbakir,Sur,2024,3,0,0,59859.91,,19,41,352,412,0.046116505,0.099514563,0.854368932
Di̇yarbakir,Yeni̇sehi̇r,2024,3,0,0,5975.77,,19,41,352,412,0.046116505,0.099514563,0.854368932
Sanliurfa,Akcakale,2024,3,234.52,766.31,31077.44,,22,15,502,539,0.040816327,0.027829314,0.93135436
Sanliurfa,Bi̇reci̇k,2024,3,5217.92,2418.74,7180.3,,22,15,502,539,0.040816327,0.027829314,0.93135436
Sanliurfa,Bozova,2024,3,7875.01,3198.2,7989.23,,22,15,502,539,0.040816327,0.027829314,0.93135436
Sanliurfa,Ceylanpinar,2024,3,1020.94,1229.47,54550.62,,22,15,502,539,0.040816327,0.027829314,0.93135436
Sanliurfa,Halfeti̇,2024,3,5087.55,1392.88,1904.84,,22,15,502,539,0.040816327,0.027829314,0.93135436
Sanliurfa,Hali̇li̇ye,2024,3,431.91,1018.67,30001.28,,22,15,502,539,0.040816327,0.027829314,0.93135436
Sanliurfa,Harran,2024,3,114.09,460.95,24940.26,,22,15,502,539,0.040816327,0.027829314,0.93135436
Sanliurfa,Hi̇lvan,2024,3,756.48,801.58,26194.63,,22,15,502,539,0.040816327,0.027829314,0.93135436
Sanliurfa,Karakopru,2024,3,2511.74,2083.5,11633.42,,22,15,502,539,0.040816327,0.027829314,0.93135436
Sanliurfa,Merkez,2024,3,553.67,935.17,23266.6,,22,15,502,539,0.040816327,0.027829314,0.93135436
Sanliurfa,Si̇verek,2024,3,13886.15,6136.83,62013.56,,22,15,502,539,0.040816327,0.027829314,0.93135436
Sanliurfa,Suruc,2024,3,12501.39,3088.38,16258.89,,22,15,502,539,0.040816327,0.027829314,0.93135436
Sanliurfa,Vi̇ransehi̇r,2024,3,4286.49,3937.61,62146.19,,22,15,502,539,0.040816327,0.027829314,0.93135436
Mani̇sa,Ahmetli̇,2022,1,211.47,1143.12,3211.23,3124.66,12,54,122,188,0.063829787,0.287234043,0.64893617
Mani̇sa,Akhi̇sar,2022,1,2350.98,8207.2,9663,13263.07,12,54,122,188,0.063829787,0.287234043,0.64893617
Mani̇sa,Alasehi̇r,2022,1,2732.46,5201.94,1230.83,7917.5,12,54,122,188,0.063829787,0.287234043,0.64893617
Mani̇sa,Demi̇rci̇,2022,1,6009.01,7101.83,1249.25,8101.88,12,54,122,188,0.063829787,0.287234043,0.64893617
Mani̇sa,Golmarmara,2022,1,682.38,1748.58,1996.03,4915.39,12,54,122,188,0.063829787,0.287234043,0.64893617
Mani̇sa,Gordes,2022,1,2648.49,5024.77,2014.52,9751.14,12,54,122,188,0.063829787,0.287234043,0.64893617
Mani̇sa,Kirkagac,2022,1,412.47,3073.55,4639.83,6535.35,12,54,122,188,0.063829787,0.287234043,0.64893617
Mani̇sa,Koprubasi,2022,1,1147.36,3488.98,1628.9,8460.45,12,54,122,188,0.063829787,0.287234043,0.64893617
Mani̇sa,Kula,2022,1,7522.87,12775.37,6468.09,28624.9,12,54,122,188,0.063829787,0.287234043,0.64893617
Mani̇sa,Merkez,2022,1,190.54,6194.64,3649.45,4939.17,12,54,122,188,0.063829787,0.287234043,0.64893617
Mani̇sa,Sali̇hli̇,2022,1,2694.26,8093.34,7738.25,21446.66,12,54,122,188,0.063829787,0.287234043,0.64893617
Mani̇sa,Sarigol,2022,1,3168.26,4315.65,900.2,3496.46,12,54,122,188,0.063829787,0.287234043,0.64893617
Mani̇sa,Saruhanli,2022,1,1044.06,7996.73,6347.42,7144.41,12,54,122,188,0.063829787,0.287234043,0.64893617
Mani̇sa,Selendi̇,2022,1,11693.66,10064.14,2218.12,11052.44,12,54,122,188,0.063829787,0.287234043,0.64893617
Mani̇sa,Soma,2022,1,1082.01,3854.47,3202.29,6388.79,12,54,122,188,0.063829787,0.287234043,0.64893617
Mani̇sa,Turgutlu,2022,1,492.98,3960.04,4453.66,6006.82,12,54,122,188,0.063829787,0.287234043,0.64893617
Mani̇sa,Yunusemre,2022,1,394.59,7188.22,6006.89,10676.83,12,54,122,188,0.063829787,0.287234043,0.64893617
Mani̇sa,Ahmetli̇,2022,2,68.3,677.57,2415.52,3124.66,3,12,130,145,0.020689655,0.082758621,0.896551724
Mani̇sa,Akhi̇sar,2022,2,367.99,7062.02,8728.86,13263.07,3,12,130,145,0.020689655,0.082758621,0.896551724
Mani̇sa,Alasehi̇r,2022,2,61.37,3231.06,1020.99,7917.5,3,12,130,145,0.020689655,0.082758621,0.896551724
Mani̇sa,Demi̇rci̇,2022,2,65.25,8414.31,2236.9,8101.88,3,12,130,145,0.020689655,0.082758621,0.896551724
Mani̇sa,Golmarmara,2022,2,71.19,1393.66,1469.63,4915.39,3,12,130,145,0.020689655,0.082758621,0.896551724
Mani̇sa,Gordes,2022,2,94.3,5692.93,1726.38,9751.14,3,12,130,145,0.020689655,0.082758621,0.896551724
Mani̇sa,Kirkagac,2022,2,135.8,2957.5,4423.85,6535.35,3,12,130,145,0.020689655,0.082758621,0.896551724
Mani̇sa,Koprubasi,2022,2,18.9,2146.77,746.9,8460.45,3,12,130,145,0.020689655,0.082758621,0.896551724
Mani̇sa,Kula,2022,2,159.85,11463.07,6254.96,28624.9,3,12,130,145,0.020689655,0.082758621,0.896551724
Mani̇sa,Merkez,2022,2,80.87,2811.14,5340.66,4939.17,3,12,130,145,0.020689655,0.082758621,0.896551724
Mani̇sa,Sali̇hli̇,2022,2,171.41,5722.88,5911.5,21446.66,3,12,130,145,0.020689655,0.082758621,0.896551724
Mani̇sa,Sarigol,2022,2,3.17,3212.55,330.12,3496.46,3,12,130,145,0.020689655,0.082758621,0.896551724
Mani̇sa,Saruhanli,2022,2,175.47,5597.75,6845.25,7144.41,3,12,130,145,0.020689655,0.082758621,0.896551724
Mani̇sa,Selendi̇,2022,2,8.88,9708.63,777.53,11052.44,3,12,130,145,0.020689655,0.082758621,0.896551724
Mani̇sa,Soma,2022,2,186.92,4546.67,2851.92,6388.79,3,12,130,145,0.020689655,0.082758621,0.896551724
Mani̇sa,Turgutlu,2022,2,105.52,2378.55,3926.12,6006.82,3,12,130,145,0.020689655,0.082758621,0.896551724
Mani̇sa,Yunusemre,2022,2,53.27,4808.1,3082.51,10676.83,3,12,130,145,0.020689655,0.082758621,0.896551724
Mani̇sa,Ahmetli̇,2022,3,5.8,638.33,2756.88,3124.66,2,16,164,182,0.010989011,0.087912088,0.901098901
Mani̇sa,Akhi̇sar,2022,3,5.22,5685.63,12755.14,13263.07,2,16,164,182,0.010989011,0.087912088,0.901098901
Mani̇sa,Alasehi̇r,2022,3,186.34,5375.65,1744.2,7917.5,2,16,164,182,0.010989011,0.087912088,0.901098901
Mani̇sa,Demi̇rci̇,2022,3,358.9,10415.3,1943.2,8101.88,2,16,164,182,0.010989011,0.087912088,0.901098901
Mani̇sa,Golmarmara,2022,3,8.44,1829.95,2357.01,4915.39,2,16,164,182,0.010989011,0.087912088,0.901098901
Mani̇sa,Gordes,2022,3,15.3,7346.47,3038.43,9751.14,2,16,164,182,0.010989011,0.087912088,0.901098901
Mani̇sa,Kirkagac,2022,3,0.35,2642.54,6501.7,6535.35,2,16,164,182,0.010989011,0.087912088,0.901098901
